"id";"SIRET";"secteur";"public";"public_employer_type";"Rue";"Ville";"Code postal";"Filière"
38880;"21830062200055";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue Jacques Duclos";"La Garde";"83130";"seconde_only"
38882;;"Artisanat d'art";FAUX;;"4 RUE DES COLOMBES";"Alençon";"61000";"seconde_troisieme_or_quatrieme"
38890;;"Maintenance";FAUX;;"22 rue de la couture";"Saint-Mards-de-Blacarville";"27500";"seconde_troisieme_or_quatrieme"
38891;;"Comptabilité, gestion, ressources humaines";FAUX;;" ALL CLOTAIRE 1ER";"Yvetot";"76190";"seconde_troisieme_or_quatrieme"
38909;;"Artisanat d'art";FAUX;;"  ZONE ARTISANALE DU PALLIS";"Gouville-sur-Mer";"50200";"seconde_troisieme_or_quatrieme"
38914;"21830062200063";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"65 Avenue Maurin des Maures";"La Garde";"83130";"seconde_only"
38926;;"Artisanat d'art";FAUX;;"58  GRANDE RUE";"Sartilly-Baie-Bocage";"50530";"seconde_troisieme_or_quatrieme"
38927;"21830062200071";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Frederic Joliot Curie - 237 Rue Frederic Joliot Curie";"La Garde";"83130";"seconde_only"
38928;"21830062200113";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue Charles-Sandro - 149 Avenue Charles-Sandro";"La Garde";"83130";"seconde_only"
38936;;"Informatique et réseaux";FAUX;;" ALL CLOTAIRE 1ER";"Yvetot";"76190";"seconde_troisieme_or_quatrieme"
38953;;"Artisanat d'art";FAUX;;"766 RUE DE COCHEREL";"Évreux";"27000";"seconde_troisieme_or_quatrieme"
38957;"21830062200162";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue Auguste Renoir - 98 Avenue Auguste Renoir";"La Garde";"83130";"seconde_only"
38969;;"Artisanat d'art";FAUX;;"58  GRANDE RUE";"Sartilly-Baie-Bocage";"50530";"seconde_troisieme_or_quatrieme"
38970;;"Artisanat d'art";FAUX;;"60 RUE DES CANADIENS";"Saint-Ouen-du-Tilleul";"27670";"seconde_troisieme_or_quatrieme"
38973;;"Fonction publique";FAUX;;"20 Rue des Trois Portes";"Luneray";"76810";"seconde_troisieme_or_quatrieme"
38996;"21830047300020";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"185 Vieux Chemin d’Hyeres";"La Crau";"83260";"seconde_only"
38997;;"Artisanat d'art";FAUX;;"  DOMAINE DES PETITS PRES";"La Chapelle-Gauthier";"27270";"seconde_troisieme_or_quatrieme"
39014;;"Commerce et distribution";FAUX;;" AV DU MONT SAINT MICHEL";"L'Aigle";"61300";"seconde_troisieme_or_quatrieme"
39015;;"Fonction publique";FAUX;;"22 Rue des Trois Portes";"Luneray";"76810";"seconde_troisieme_or_quatrieme"
39023;;"Santé";FAUX;;"1 RUE PIERRE LEBRETON";"Vire Normandie";"14500";"seconde_troisieme_or_quatrieme"
39029;"21830047300202";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"210 Rue Jean Natte";"La Crau";"83260";"seconde_only"
39030;"21830047300194";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"801 Avenue de Limans";"La Crau";"83260";"seconde_only"
39055;;"Artisanat d'art";FAUX;;"234 AV DU GENERAL LECLERC";"Alençon";"61000";"seconde_troisieme_or_quatrieme"
39059;;"Fonction publique";FAUX;;"22 Rue des Trois Portes";"Luneray";"76810";"seconde_troisieme_or_quatrieme"
39067;"21830047300061";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue de la 1ere Dfl";"La Crau";"83260";"seconde_only"
39081;;"Artisanat d'art";FAUX;;"24  LA BLARRE";"Folleville";"27230";"seconde_troisieme_or_quatrieme"
39087;;"Artisanat d'art";FAUX;;"  ZONE D'ACTIVITE LES JOSNETS";"La Lande-Patry";"61100";"seconde_troisieme_or_quatrieme"
39097;;"Artisanat d'art";FAUX;;"[ND] [ND] [ND]";"Saint-Denis-le-Vêtu";"50210";"seconde_troisieme_or_quatrieme"
39098;;"Artisanat d'art";FAUX;;"1 CHE DES VALLONS";"Mesnil-en-Ouche";"27270";"seconde_troisieme_or_quatrieme"
39102;;"Fonction publique";FAUX;;"22 Rue des Trois Portes";"Luneray";"76810";"seconde_troisieme_or_quatrieme"
39107;;"Bâtiment et travaux publics (BTP)";FAUX;;"ZA LE CAFE COCHON";"Virandeville";"50690";"seconde_troisieme_or_quatrieme"
39110;"21830047300095";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"41 Avenue du 8 Mai 1945";"La Crau";"83260";"seconde_only"
39117;;"Industrie alimentaire";FAUX;;"4 AV DE GARBSEN";"Hérouville-Saint-Clair";"14200";"seconde_troisieme_or_quatrieme"
39118;;"Comptabilité, gestion, ressources humaines";FAUX;;"50 RUE ETTORE BUGATTI";"Saint-Étienne-du-Rouvray";"76800";"seconde_only"
39126;;"Artisanat d'art";FAUX;;"4 RUE DU MONT FOUET";"Saint-Didier-des-Bois";"27370";"seconde_troisieme_or_quatrieme"
39131;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"219 Avenue Charles-Sandro";"La Garde";"83130";"seconde_only"
39132;"21830062200162";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue Auguste Renoir - 98 Avenue Auguste Renoir";"La Garde";"83130";"seconde_only"
39133;;"Artisanat d'art";FAUX;;" PL DE L'EGLISE";"Bagnoles de l'Orne Normandie";"61140";"seconde_troisieme_or_quatrieme"
39142;;"Artisanat d'art";FAUX;;"  FRESNAY";"Valdallière";"14350";"seconde_troisieme_or_quatrieme"
39146;;"Fonction publique";FAUX;;" PL JACQUES RAFIN";"Grand Bourgtheroulde";"27520";"seconde_troisieme_or_quatrieme"
39147;;"Maintenance";FAUX;;"  LES CLOS TORDS";"Vimoutiers";"61120";"seconde_troisieme_or_quatrieme"
39149;;"Marketing, publicité";FAUX;;"1 PL DU MARECHAL GALLIENI";"Pont-Audemer";"27500";"seconde_troisieme_or_quatrieme"
39167;;"Artisanat d'art";FAUX;;"35 RUE DES PRES - BAT C-D";"Saint-Marcel";"27950";"seconde_troisieme_or_quatrieme"
39173;;"Artisanat d'art";FAUX;;"  ZONE ARTISANALE";"Saint-Julien-sur-Sarthe";"61170";"seconde_troisieme_or_quatrieme"
39184;;"Artisanat d'art";FAUX;;"231 RUE DES ECOLES";"Bully";"76270";"seconde_troisieme_or_quatrieme"
39187;;"Agriculture";FAUX;;"  LA FERME PIERRE CASTILLY";"Isigny-sur-Mer";"14230";"seconde_only"
39189;;"Bâtiment et travaux publics (BTP)";FAUX;;"616 RTE D HATTENVILLE";"Yébleron";"76640";"seconde_troisieme_or_quatrieme"
39192;;"Fonction publique";FAUX;;"21 Avenue de Falkenstein";"Le Mêle-sur-Sarthe";"61170";"seconde_troisieme_or_quatrieme"
39196;"41115226700018";"Mécanique";FAUX;;"9 Rue de Bellevue (Chemillé)";"Chemillé-en-Anjou";"49120";"seconde_troisieme_or_quatrieme"
39197;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Bagneux";"Bagneux";"92220";"seconde_only"
39199;"78320094200077";"Culture et patrimoine";FAUX;;"5 RUE ADRIEN MARCEL ";"AVIGNON";"84000";"seconde_only"
39201;;"Filiere bois";FAUX;;"Rumilly";"Rumilly";"74150";"seconde_troisieme_or_quatrieme"
39203;"19180745200013";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"  13 RUE DES PLANTES ";"SANCERGUES";"18240";"seconde_only"
39204;"44122864000021";"Commerce et distribution";FAUX;;"75 Rue Pasteur";"Dole";"39100";"seconde_troisieme_or_quatrieme"
39205;;"Commerce et distribution";FAUX;;"Villenave-d'Ornon";"Villenave-d'Ornon";"33140";"seconde_troisieme_or_quatrieme"
