ACADEMIE;CODE_RNE (UAI);ID_ETAB_SCONET (ETAB_UAJ_Id);DIVISION (CLASSE);EFFECTIF DECLARE;MINISTERE
Versailles;0911492C;218;2MPMIA;34
Versailles;0911492C;218;2MTNE1;34
Versailles;0911492C;218;2MTNE2;34
Versailles;0783350T;1448;201;32
Versailles;0783350T;1448;202;32
Versailles;0783350T;1448;203;30
Versailles;0783350T;1448;204;32
Versailles;0783350T;1448;205;32
Versailles;0783350T;1448;206;35
Versailles;0783350T;1448;207;32
Versailles;0783350T;1448;208;32
Versailles;0783350T;1448;209;30
Versailles;0783350T;1448;210;32
Versailles;0783350T;1448;211;32
Versailles;0911577V;1081;2ACACIA;35
Versailles;0922397F;335;2NDE1;36
Versailles;0922397F;335;2NDE10;36
Versailles;0922397F;335;2NDE2;36
Versailles;0922397F;335;2NDE3;36
Versailles;0922397F;335;2NDE4;36
Versailles;0922397F;335;2NDE5;36
Versailles;0922397F;335;2NDE6;36
Versailles;0922397F;335;2NDE7;36
Versailles;0922397F;335;2NDE8;36
Versailles;0922397F;335;2NDE9;36
Versailles;0911251R;997;45293;35
Versailles;0911251R;997;45324;40
Versailles;0911251R;997;45353;35
Versailles;0911251R;997;45384;30
Versailles;0911251R;997;45414;35
Versailles;0911251R;997;45445;35
Versailles;0911251R;997;45475;35
Versailles;0911251R;997;45506;35
Versailles;0911251R;997;45537;35
Versailles;0911251R;997;45567;35
Versailles;0911251R;997;45598;35
Versailles;0911251R;997;45628;35
Versailles;0911251R;997;41306;35
Versailles;0911251R;997;41671;35
Versailles;0910838S;1464;2ND;25
Versailles;0781578S;120;2P1;24
Versailles;0781578S;120;2P2;24
Versailles;0781578S;120;2P3;24
Versailles;0781578S;120;2P4;12
Versailles;0781578S;120;2P5;24
Versailles;0781578S;120;2P6;24
Versailles;0781578S;120;2P7;12
Versailles;0781578S;120;2T1;30
Versailles;0781578S;120;2T2;30
Versailles;0951723G;7;2G01;35
Versailles;0951723G;7;2G02;35
Versailles;0951723G;7;2G03;35
Versailles;0951723G;7;2G04;35
Versailles;0951723G;7;2G05;35
Versailles;0951723G;7;2G06;35
Versailles;0951723G;7;2G07;35
Versailles;0951723G;7;2G08;35
Versailles;0951723G;7;2G09;35
Versailles;0951723G;7;2G10;35
Versailles;0951723G;7;2G11;35
Versailles;0951723G;7;2G12;35
Versailles;0781860Y;903;201EU;36
Versailles;0781860Y;903;202EU;36
Versailles;0781860Y;903;203;36
Versailles;0781860Y;903;204;36
Versailles;0781860Y;903;205;36
Versailles;0781860Y;903;206;36
Versailles;0781860Y;903;207;36
Versailles;0781860Y;903;208;36
Versailles;0781860Y;903;209;36
Versailles;0781860Y;903;210;36
Versailles;0781860Y;903;211;36
Versailles;0781860Y;903;212;35
Versailles;0781860Y;903;213;36
Versailles;0781860Y;903;214;36
Versailles;0781860Y;903;215;30
Versailles;0951756T;754;PMSPC1;24
Versailles;0951756T;754;S1;36
Versailles;0951756T;754;S10;36
Versailles;0951756T;754;S2;36
Versailles;0951756T;754;S3;35
Versailles;0951756T;754;S4;36
Versailles;0951756T;754;S5;36
Versailles;0951756T;754;S6;36
Versailles;0951756T;754;S7;36
Versailles;0951756T;754;S8;35
Versailles;0951756T;754;S9;35
Versailles;0951756T;754;SMP3D;24
Versailles;0951756T;754;SPMIA1;24
Versailles;0951756T;754;SPMIA2;12
Versailles;0951756T;754;SREMI;24
Versailles;0951756T;754;TEDPI;13
Versailles;0951756T;754;UPE2A;18
Versailles;0910626L;238;2GT01;36
Versailles;0910626L;238;2GT02;36
Versailles;0910626L;238;2GT03;36
Versailles;0910626L;238;2GT04;35
Versailles;0910626L;238;2GT05;20
Versailles;0910626L;238;2GT06;35
Versailles;0910626L;238;2GT07;36
Versailles;0910626L;238;2GT08;36
Versailles;0910626L;238;2GT09;36
Versailles;0910626L;238;2GT10;36
Versailles;0910715H;983;1 MA;30
Versailles;0910715H;983;1 TCI;12
Versailles;0910715H;983;2 ASSP;30
Versailles;0910715H;983;2 ASSP2;15
Versailles;0910715H;983;2 MGATL;30
Versailles;0910715H;983;2 MP3D;24
Versailles;0910715H;983;2 MPMIA;24
Versailles;0910715H;983;2 MRC 1;30
Versailles;0910715H;983;2 MRC 2;30
Versailles;0910715H;983;2 MREMI;12
Versailles;0910715H;983;2 MTNE1;24
Versailles;0910715H;983;2 MTNE2;24
Versailles;0910715H;983;TTCI;12
Versailles;0920135X;306;201;20
Versailles;0920135X;306;202;20
Versailles;0920135X;306;203;35
Versailles;0920135X;306;204;35
Versailles;0920135X;306;205;35
Versailles;0920135X;306;206;35
Versailles;0920135X;306;207;35
Versailles;0920135X;306;208;35
Versailles;0920134W;954;2 GT 1;36
Versailles;0920134W;954;2 GT 2;36
Versailles;0920134W;954;2 GT 3;36
Versailles;0920134W;954;2 GT 4;36
Versailles;0920134W;954;2 GT 5;36
Versailles;0920134W;954;2 GT 6;36
Versailles;0920134W;954;2 GT 7;36
Versailles;0920134W;954;2 GT 8;36
Versailles;0782822U;174;2MRC1;30
Versailles;0782822U;174;2MRC2;30
Versailles;0782822U;174;2MRC3;15
Versailles;0910676R;1051;2MPMIA;24
Versailles;0910676R;1051;2MTNE A;24
Versailles;0910676R;1051;2MTNE B;24
Versailles;0910676R;1051;2NDE 1;24
Versailles;0910676R;1051;2NDE 2;32
Versailles;0910676R;1051;2NDE 3;32
Versailles;0910676R;1051;2NDE 4;32
Versailles;0910676R;1051;2NDE 5;32
Versailles;0910676R;1051;2NDE 6;32
Versailles;0910676R;1051;2NDE 7;32
Versailles;0782822U;174;SEC1;36
Versailles;0782822U;174;SEC10;35
Versailles;0782822U;174;SEC2;36
Versailles;0782822U;174;SEC3;35
Versailles;0782822U;174;SEC4;36
Versailles;0782822U;174;SEC5;36
Versailles;0782822U;174;SEC6;36
Versailles;0782822U;174;SEC7;36
Versailles;0782822U;174;SEC8;36
Versailles;0910676R;1051;UPE2A-AP;15
Versailles;0782822U;174;SEC9;35
Versailles;0922277A;366;1MCVA;15
Versailles;0922277A;366;1MCVB;15
Versailles;0922277A;366;2CC;10
Versailles;0922277A;366;2GATL;24
Versailles;0922277A;366;2MMV;30
Versailles;0922277A;366;2MRC;30
Versailles;0922277A;366;ULIS;14
Versailles;0920141D;871;2 MS;24
Versailles;0920141D;871;201;30
Versailles;0920141D;871;202;30
Versailles;0920141D;871;203;30
Versailles;0920141D;871;204;30
Versailles;0920141D;871;205;30
Versailles;0920141D;871;206;30
Versailles;0920141D;871;207;30
Versailles;0920141D;871;208;30
Versailles;0920141D;871;209;30
Versailles;0920141D;871;210;30
Versailles;0920141D;871;211;30
Versailles;0920141D;871;212;30
Versailles;0920141D;871;213;30
Versailles;0920141D;871;214;30
Versailles;0920141D;871;215;30
Versailles;0920141D;871;216;30
Versailles;0920141D;871;217;30
Versailles;0920141D;871;218;30
Versailles;0782563M;535;2DE01;35
Versailles;0782563M;535;2DE02;35
Versailles;0782563M;535;2DE03;35
Versailles;0782563M;535;2DE04;35
Versailles;0782563M;535;2DE05;35
Versailles;0782563M;535;2DE06;35
Versailles;0782563M;535;2DE07;35
Versailles;0782563M;535;2DE08;35
Versailles;0782563M;535;2DE09;35
Versailles;0782563M;535;2DE10;35
Versailles;0782563M;535;2DE11;35
Versailles;0782563M;535;2DE12;35
Versailles;0782549X;776;1AG;31
Versailles;0782549X;776;1CRC;13
Versailles;0782549X;776;1CRS;13
Versailles;0782549X;776;1G10;37
Versailles;0782549X;776;1G11;37
Versailles;0782549X;776;1G12;36
Versailles;0782549X;776;1G13;36
Versailles;0782549X;776;1G14;31
Versailles;0782549X;776;1G15;35
Versailles;0782549X;776;1STMG3;36
Versailles;0782549X;776;2AGORA;31
Versailles;0782549X;776;2GT01;35
Versailles;0782549X;776;2GT02;35
Versailles;0782549X;776;2GT03;35
Versailles;0782549X;776;2GT04;35
Versailles;0782549X;776;2GT05;36
Versailles;0782549X;776;2GT06;25
Versailles;0782549X;776;2GT07;35
Versailles;0782549X;776;2GT08;36
Versailles;0782549X;776;2GT09;36
Versailles;0782549X;776;2GT10;36
Versailles;0782549X;776;2GT11;35
Versailles;0782549X;776;2GT12;36
Versailles;0782549X;776;2GT13;36
Versailles;0782549X;776;2GT14;35
Versailles;0782549X;776;2GT15;35
Versailles;0782549X;776;2GT16;35
Versailles;0782549X;776;2GT17;36
Versailles;0782549X;776;2GT18;36
Versailles;0782549X;776;2MHR;25
Versailles;0782549X;776;2PMIA;12
Versailles;0782549X;776;2REMI;12
Versailles;0782549X;776;2TNE;25
Versailles;0782549X;776;UPE2A;10
Versailles;0920136Y;385;1G1;33
Versailles;0920136Y;385;1G2;33
Versailles;0920136Y;385;1G3;33
Versailles;0920136Y;385;1G4;33
Versailles;0920136Y;385;1G5;33
Versailles;0920136Y;385;2DE1;33
Versailles;0920136Y;385;2DE2;33
Versailles;0920136Y;385;2DE3;37
Versailles;0920136Y;385;2DE4;37
Versailles;0920136Y;385;2DE5;41
Versailles;0920136Y;385;2DE6;37
Versailles;0920136Y;385;2DE7;37
Versailles;0920136Y;385;2DE8;41
Versailles;0920136Y;385;2DE9;35
Versailles;0920136Y;385;2NTE1;24
Versailles;0920136Y;385;2NTE2;24
Versailles;0920136Y;385;2NTE3;24
Versailles;0920136Y;385;2NTE4;12
Versailles;0920136Y;385;TG1;31
Versailles;0920136Y;385;TG2;29
Versailles;0920136Y;385;TG3;33
Versailles;0920136Y;385;TG4;30
Versailles;0920136Y;385;TG5;30
Versailles;0920136Y;385;2DE10;34
Versailles;0781884Z;324;2DE1;35
Versailles;0781884Z;324;2DE10;35
Versailles;0781884Z;324;2DE11;35
Versailles;0781884Z;324;2DE2;35
Versailles;0781884Z;324;2DE3;35
Versailles;0781884Z;324;2DE4;35
Versailles;0781884Z;324;2DE5;35
Versailles;0781884Z;324;2DE6;35
Versailles;0781884Z;324;2DE7;35
Versailles;0781884Z;324;2DE8;35
Versailles;0781884Z;324;2DE9;35
Versailles;0781884Z;324;2GATL;30
Versailles;0781884Z;324;2RC;30
Versailles;0781884Z;324;2RCGATL;30
Versailles;0911946W;226;2-AEPA;30
Versailles;0911946W;226;2-ASSP;30
Versailles;0911946W;226;2-HPS;15
Versailles;0911946W;226;2-MTNE;24
Versailles;0911946W;226;2DE-1;35
Versailles;0911946W;226;2DE-2;35
Versailles;0911946W;226;2DE-3;35
Versailles;0911946W;226;2DE-4;35
Versailles;0911946W;226;2DE-5;35
Versailles;0911946W;226;2DE-6;35
Versailles;0911946W;226;2DE-7;35
Versailles;0911938M;982;201;35
Versailles;0911938M;982;202;35
Versailles;0911938M;982;203;35
Versailles;0911938M;982;204;35
Versailles;0911938M;982;205;35
Versailles;0911938M;982;206;35
Versailles;0783431F;557;2ATL;28
Versailles;0783431F;557;2MRC1;28
Versailles;0783431F;557;2MRC2;29
Versailles;0783431F;557;2MRC3;28
Versailles;0783431F;557;2MS1;24
Versailles;0783431F;557;2MS2;24
Versailles;0783431F;557;2MTNE1;24
Versailles;0783431F;557;2MTNE2;24
Versailles;0783431F;557;2PMIA;24
Versailles;0783431F;557;UPEAA;12
Versailles;0921555R;621;201;36
Versailles;0921555R;621;202;36
Versailles;0921555R;621;203;36
Versailles;0921555R;621;204;36
Versailles;0921555R;621;205;36
Versailles;0921555R;621;206;36
Versailles;0921555R;621;207;36
Versailles;0921555R;621;208;36
Versailles;0921555R;621;209;36
Versailles;0921555R;621;210;36
Versailles;0921555R;621;211;36
Versailles;0921555R;621;212;36
Versailles;0921555R;621;213;36
Versailles;0921555R;621;214;36
Versailles;0921555R;621;215;36
Versailles;0951710T;797;2 1;35
Versailles;0951710T;797;2 2;35
Versailles;0951710T;797;2 3;35
Versailles;0951710T;797;2 4;35
Versailles;0951710T;797;2 5;35
Versailles;0951710T;797;2 6;35
Versailles;0951710T;797;2 7;35
Versailles;0951710T;797;2 8;35
Versailles;0951710T;797;2 9;35
Versailles;0951710T;797;2_10;35
Versailles;0951710T;797;2_11;35
Versailles;0951710T;797;2_12;35
Versailles;0951710T;797;2_MV;24
Versailles;0911962N;269;2AGO1;0
Versailles;0911962N;269;2AGO2;0
Versailles;0911962N;269;2GT01;0
Versailles;0911962N;269;2GT02;0
Versailles;0911962N;269;2GT03;0
Versailles;0911962N;269;2GT04;0
Versailles;0911962N;269;2GT05;0
Versailles;0911962N;269;2GT06;0
Versailles;0911962N;269;2GT07;0
Versailles;0911962N;269;2GT08;0
Versailles;0911962N;269;2GT09;0
Versailles;0911962N;269;2GT10;0
Versailles;0911962N;269;2GT11;0
Versailles;0911962N;269;2GT12;0
Versailles;0911962N;269;2GT13;0
Versailles;0921625S;382;2GA;30
Versailles;0921625S;382;2MRC1;30
Versailles;0921625S;382;2MRC2;30
Versailles;0921625S;382;2MRC3;30
Versailles;0950651S;62;2ND1;35
Versailles;0950651S;62;2ND10;35
Versailles;0950651S;62;2ND2;35
Versailles;0950651S;62;2ND3;35
Versailles;0950651S;62;2ND4;35
Versailles;0950651S;62;2ND5;35
Versailles;0950651S;62;2ND6;35
Versailles;0950651S;62;2ND7;35
Versailles;0950651S;62;2ND8;35
Versailles;0950651S;62;2ND9;35
Versailles;0910625K;262;201;24
Versailles;0910625K;262;202;24
Versailles;0910625K;262;203;24
Versailles;0910625K;262;204;24
Versailles;0910625K;262;205;24
Versailles;0910625K;262;206;24
Versailles;0910625K;262;207;24
Versailles;0910625K;262;208;24
Versailles;0910625K;262;209;24
Versailles;0910625K;262;210;24
Versailles;0910625K;262;211;24
Versailles;0910625K;262;212;24
Versailles;0910625K;262;213;24
Versailles;0910625K;262;214;24
Versailles;0910625K;262;215;24
Versailles;0910625K;262;216;24
Versailles;0910625K;262;217;24
Versailles;0910625K;262;218;24
Versailles;0910625K;262;219;24
Versailles;0910625K;262;220;24
Versailles;0910625K;262;221;24
Versailles;0910625K;262;222;24
Versailles;0910625K;262;223;24
Versailles;0910625K;262;224;24
Versailles;0910625K;262;225;24
Versailles;0910625K;262;226;24
Versailles;0910625K;262;227;24
Versailles;0910625K;262;228;24
Versailles;0910625K;262;229;24
Versailles;0910625K;262;230;24
Versailles;0910625K;262;231;24
Versailles;0910625K;262;232;24
Versailles;0910625K;262;233;24
Versailles;0910625K;262;234;24
Versailles;0910625K;262;235;24
Versailles;0910625K;262;236;24
Versailles;0782539L;340;2A;35
Versailles;0782539L;340;2B;35
Versailles;0782539L;340;2C;35
Versailles;0782539L;340;2D;35
Versailles;0782539L;340;2E;35
Versailles;0782539L;340;2F;35
Versailles;0782539L;340;2G;35
Versailles;0782539L;340;2H;35
Versailles;0782539L;340;2J;35
Versailles;0782539L;340;2K;35
Versailles;0782539L;340;2L;35
Versailles;0782539L;340;2M;35
Versailles;0782539L;340;2N;35
Versailles;0783533S;916;2ASSP;30
Versailles;0783533S;916;2GATL;30
Versailles;0783533S;916;2MHR1;24
Versailles;0783533S;916;2MHR2;24
Versailles;0783533S;916;2MRC1;30
Versailles;0783533S;916;2MRC2;30
Versailles;0783533S;916;2MRC3;30
Versailles;0920149M;920;201;35
Versailles;0920149M;920;202;35
Versailles;0920149M;920;203;35
Versailles;0920149M;920;204;35
Versailles;0920149M;920;205;35
Versailles;0920149M;920;206;35
Versailles;0920149M;920;207;35
Versailles;0920149M;920;208;35
Versailles;0920149M;920;209;35
Versailles;0781983G;165;2 ASSP;30
Versailles;0920149M;920;211;35
Versailles;0920149M;920;212;35
Versailles;0920149M;920;213;35
Versailles;0920149M;920;214;35
Versailles;0781949V;206;2GT1;33
Versailles;0781949V;206;2GT2;33
Versailles;0781949V;206;2GT3;32
Versailles;0781949V;206;2GT4;32
Versailles;0781949V;206;2GT5;32
Versailles;0781949V;206;2GT6;32
Versailles;0781949V;206;2GT7;32
Versailles;0781949V;206;2GT8;32
Versailles;0910622G;227;201;35
Versailles;0910622G;227;202;35
Versailles;0910622G;227;203;35
Versailles;0910622G;227;204;35
Versailles;0910622G;227;205;35
Versailles;0910622G;227;206;35
Versailles;0910622G;227;207;35
Versailles;0910622G;227;208;35
Versailles;0910622G;227;209;35
Versailles;0910622G;227;210;35
Versailles;0910622G;227;211;35
Versailles;0910622G;227;212;35
Versailles;0910622G;227;213;35
Versailles;0910622G;227;214;35
Versailles;0910622G;227;215;35
Versailles;0910622G;227;2GA1;15
Versailles;0910622G;227;2GA2;15
Versailles;0920810F;284;2 RPIP;12
Versailles;0920810F;284;2ND MARC;12
Versailles;0920810F;284;2NDAGORA;12
Versailles;0910627M;240;S01;35
Versailles;0910627M;240;S02;35
Versailles;0910627M;240;S03;35
Versailles;0910627M;240;S04;35
Versailles;0910627M;240;S05;35
Versailles;0910627M;240;S06;35
Versailles;0910627M;240;S07;35
Versailles;0910627M;240;S08;35
Versailles;0910627M;240;S09;35
Versailles;0910627M;240;S10;35
Versailles;0910627M;240;S11;35
Versailles;0910627M;240;S12;35
Versailles;0910627M;240;S13;35
Versailles;0910627M;240;S14;35
Versailles;0910627M;240;S15;35
Versailles;0910627M;240;S16;35
Versailles;0910627M;240;S17;35
Versailles;0910627M;240;S18;35
Versailles;0910627M;240;S19;35
Versailles;0910627M;240;S20;35
Versailles;0910627M;240;S21;35
Versailles;0911961M;984;201;35
Versailles;0911961M;984;202;35
Versailles;0911961M;984;203;35
Versailles;0911961M;984;204;35
Versailles;0911961M;984;205;35
Versailles;0911961M;984;206;35
Versailles;0911961M;984;207;35
Versailles;0911961M;984;208;35
Versailles;0911961M;984;209;35
Versailles;0911961M;984;210;35
Versailles;0911961M;984;211;35
Versailles;0911961M;984;212;35
Versailles;0911961M;984;213;35
Versailles;0952196W;1677;2GA;30
Versailles;0952196W;1677;2NDE1;36
Versailles;0952196W;1677;2NDE10;35
Versailles;0952196W;1677;2NDE11;36
Versailles;0952196W;1677;2NDE12;36
Versailles;0952196W;1677;2NDE13;35
Versailles;0952196W;1677;2NDE2;36
Versailles;0952196W;1677;2NDE3;35
Versailles;0952196W;1677;2NDE4;36
Versailles;0952196W;1677;2NDE5;36
Versailles;0952196W;1677;2NDE6;36
Versailles;0952196W;1677;2NDE7;36
Versailles;0952196W;1677;2NDE8;36
Versailles;0952196W;1677;2NDE9;36
Versailles;0952196W;1677;2REMI;24
Versailles;0952196W;1677;2REMI2;12
Versailles;0952196W;1677;2TNE;24
Versailles;0952196W;1677;UFA 2MEL;9
Versailles;0911961M;984;214;35
Versailles;0911961M;984;215;35
Versailles;0951753P;1048;501;35
Versailles;0951753P;1048;502;35
Versailles;0951753P;1048;503;35
Versailles;0951753P;1048;504;35
Versailles;0951753P;1048;505;35
Versailles;0951753P;1048;506;35
Versailles;0951753P;1048;507;35
Versailles;0951787B;12;1AGEC1;24
Versailles;0951787B;12;1AGEC2;24
Versailles;0951787B;12;1MAC;24
Versailles;0951787B;12;1PCVOC;24
Versailles;0951787B;12;2GALT1;24
Versailles;0951787B;12;2GALT2;24
Versailles;0951787B;12;2MRC1;24
Versailles;0951787B;12;2MRC2;24
Versailles;0951787B;12;2MRC3;24
Versailles;0951787B;12;2MRC4;24
Versailles;0951748J;1049;2 GT1;35
Versailles;0951748J;1049;2 GT2;35
Versailles;0951748J;1049;2 GT3;35
Versailles;0951748J;1049;2 GT4;35
Versailles;0951748J;1049;2 GT5;35
Versailles;0951748J;1049;2 GT6;35
Versailles;0951748J;1049;2 GT7;35
Versailles;0951748J;1049;2 GT8;35
Versailles;0951748J;1049;2 GT9;35
Versailles;0951748J;1049;2 MRC 1;30
Versailles;0951748J;1049;2 MRC 2;30
Versailles;0951748J;1049;2 MTNE;24
Versailles;0951748J;1049;2ASSP1;24
Versailles;0951748J;1049;2ASSP2;12
Versailles;0951748J;1049;2GATL;30
Versailles;0951787B;12;2CPA;20
Versailles;0921230M;63;2 GATL;30
Versailles;0921230M;63;2GT1;35
Versailles;0921230M;63;2GT10;35
Versailles;0921230M;63;2GT11;35
Versailles;0921230M;63;2GT12;35
Versailles;0921230M;63;2GT2;35
Versailles;0921230M;63;2GT3;35
Versailles;0921230M;63;2GT4;35
Versailles;0921230M;63;2GT5;35
Versailles;0921230M;63;2GT6;35
Versailles;0921230M;63;2GT7;35
Versailles;0921230M;63;2GT8;35
Versailles;0921230M;63;2GT9;35
Versailles;0921230M;63;2PRO OL;23
Versailles;0921230M;63;2PROM;24
Versailles;0951787B;12;2MMV1;15
Versailles;0910687C;10;45475;35
Versailles;0951787B;12;2MMV2;15
Versailles;0920908M;1494;2NDE 1;41
Versailles;0920908M;1494;2NDE 2;41
Versailles;0920908M;1494;2NDE 3;39
Versailles;0920908M;1494;2NDE 4;43
Versailles;0920908M;1494;2NDE 5;44
Versailles;0951787B;12;MODAP;20
Versailles;0783297K;1369;2NDE1;36
Versailles;0783297K;1369;2NDE2;34
Versailles;0783297K;1369;2NDE3;35
Versailles;0783297K;1369;2NDE4;35
Versailles;0783297K;1369;2NDE5;36
Versailles;0920166F;380;2BE;24
Versailles;0920166F;380;2BS1;22
Versailles;0920166F;380;2BS2;22
Versailles;0783140P;918;2A;35
Versailles;0783140P;918;2B;35
Versailles;0783140P;918;2C;35
Versailles;0783140P;918;2D;35
Versailles;0783140P;918;2E;35
Versailles;0783140P;918;2F;35
Versailles;0783140P;918;2G;35
Versailles;0783140P;918;2H;35
Versailles;0783140P;918;2I;35
Versailles;0911927A;1042;2NDE1;32
Versailles;0911927A;1042;2NDE2;32
Versailles;0911927A;1042;2NDE3;32
Versailles;0911927A;1042;2NDE4;32
Versailles;0911927A;1042;2NDE5;32
Versailles;0911927A;1042;2NDE6;32
Versailles;0911927A;1042;2NDE7;32
Versailles;0911927A;1042;2NDE8;32
Versailles;0782587N;173;2AMATCB;24
Versailles;0782587N;173;2CDB;12
Versailles;0782587N;173;2DE1;32
Versailles;0782587N;173;2DE2;32
Versailles;0782587N;173;2DE3;32
Versailles;0782587N;173;2DE4;32
Versailles;0782587N;173;2DE5;32
Versailles;0782587N;173;2DE6;32
Versailles;0782587N;173;2DE7;32
Versailles;0782587N;173;2DE8;32
Versailles;0782587N;173;2EMNB1;30
Versailles;0782587N;173;2EMNB2;30
Versailles;0782587N;173;2MTNE1;24
Versailles;0782587N;173;2MTNE2;24
Versailles;0910843X;1465;201;29
Versailles;0910843X;1465;202;35
Versailles;0910843X;1465;203;35
Versailles;0910843X;1465;204;35
Versailles;0910843X;1465;205;33
Versailles;0910843X;1465;206;35
Versailles;0910843X;1465;207;36
Versailles;0910843X;1465;208;36
Versailles;0910843X;1465;209;35
Versailles;0910843X;1465;210;38
Versailles;0910843X;1465;2PR1;14
Versailles;0910843X;1465;2PR2;10
Versailles;0910843X;1465;2PR3;23
Versailles;0950648N;57;2NDE1;35
Versailles;0950648N;57;2NDE2;35
Versailles;0950648N;57;2NDE3;35
Versailles;0950648N;57;2NDE4;35
Versailles;0950648N;57;2NDE5;35
Versailles;0950648N;57;2NDE6;35
Versailles;0950648N;57;2NDE7;35
Versailles;0950648N;57;2NDE8;35
Versailles;0950648N;57;2NDE9;35
Versailles;0951998F;1568;SBMCM1;20
Versailles;0951998F;1568;SBPCM;30
Versailles;0951998F;1568;SBPV1;30
Versailles;0951998F;1568;SBPV2;30
Versailles;0951998F;1568;SBPV3;30
Versailles;0950800D;1202;2AGORA;29
Versailles;0950800D;1202;2ASSP1;30
Versailles;0950800D;1202;2ASSP2;33
Versailles;0950800D;1202;2MRC1;29
Versailles;0950800D;1202;2MRC2;29
Versailles;0781861Z;167;45293;35
Versailles;0781861Z;167;45324;35
Versailles;0781861Z;167;45353;35
Versailles;0781861Z;167;45384;35
Versailles;0781861Z;167;45414;35
Versailles;0781861Z;167;45445;36
Versailles;0781861Z;167;45475;35
Versailles;0781861Z;167;45506;35
Versailles;0781861Z;167;45537;35
Versailles;0920145H;290;2GT01;36
Versailles;0920145H;290;2GT02;36
Versailles;0920145H;290;2GT03;36
Versailles;0920145H;290;2GT04;36
Versailles;0920145H;290;2GT05;36
Versailles;0920145H;290;2GT06;36
Versailles;0920145H;290;2GT07;36
Versailles;0920145H;290;2GT08;36
Versailles;0920145H;290;2GT09;36
Versailles;0920145H;290;2GT10;36
Versailles;0912384X;1734;2A;36
Versailles;0912384X;1734;2B;36
Versailles;0781845G;212;2 1;35
Versailles;0781845G;212;2 10;35
Versailles;0781845G;212;2 11;35
Versailles;0781845G;212;2 12;35
Versailles;0781845G;212;2 13;35
Versailles;0781845G;212;2 14;35
Versailles;0781845G;212;2 2;35
Versailles;0781845G;212;2 3;35
Versailles;0781845G;212;2 4;35
Versailles;0781845G;212;2 5;35
Versailles;0781845G;212;2 6;35
Versailles;0781845G;212;2 7;35
Versailles;0781845G;212;2 8;35
Versailles;0781845G;212;2 9;35
Versailles;0781845G;212;2 15;35
Versailles;0950656X;845;2AMA;24
Versailles;0950656X;845;2CDBTP;24
Versailles;0950656X;845;2UPE2A;16
Versailles;0922249V;292;21;33
Versailles;0922249V;292;22;34
Versailles;0922249V;292;23;33
Versailles;0922249V;292;24;33
Versailles;0922249V;292;25;33
Versailles;0922249V;292;26;32
Versailles;0783289B;1435;2D1;35
Versailles;0783289B;1435;2D2;35
Versailles;0783289B;1435;2D3;35
Versailles;0783289B;1435;2D4;35
Versailles;0783289B;1435;2D5;35
Versailles;0783289B;1435;2D6;35
Versailles;0783289B;1435;2D7;35
Versailles;0951998F;1568;SBPRCPCC;30
Versailles;0951998F;1568;SBPRMRC;30
Versailles;0782100J;1429;301;20
Versailles;0782100J;1429;302;20
Versailles;0783293F;1436;501;30
Versailles;0783293F;1436;502;30
Versailles;0910627M;240;S22;0
Versailles;0910756C;1007;1MA;30
Versailles;0910756C;1007;1MCV;30
Versailles;0910756C;1007;1MCVA;30
Versailles;0910756C;1007;2GATL1;30
Versailles;0910756C;1007;2GATL2;30
Versailles;0910756C;1007;2MRC1;30
Versailles;0910756C;1007;2MRC2;30
Versailles;0910756C;1007;2MRC3;30
Versailles;0951811C;157;2AEPE;24
Versailles;0951811C;157;2ANIM;30
Versailles;0951811C;157;2ASSPA;24
Versailles;0951811C;157;2ASSPB;24
Versailles;0951811C;157;2GT1;30
Versailles;0951811C;157;2GT2;30
Versailles;0951811C;157;2GT3;30
Versailles;0951811C;157;2HPS;12
Versailles;0951811C;157;2MBBE1;12
Versailles;0951811C;157;2MBBE2;24
Versailles;0951811C;157;UPE2A;12
Versailles;0920801W;311;2 01;35
Versailles;0920801W;311;2 02;35
Versailles;0920801W;311;2 03;36
Versailles;0920801W;311;2 04;35
Versailles;0920801W;311;2 05;36
Versailles;0920801W;311;2 06;35
Versailles;0920801W;311;2 07;36
Versailles;0920801W;311;2 08;36
Versailles;0920801W;311;2 09;36
Versailles;0920801W;311;2 10;35
Versailles;0920801W;311;2 11;36
Versailles;0920801W;311;2 12;36
Versailles;0920801W;311;2 13;36
Versailles;0920801W;311;2 14;36
Versailles;0920801W;311;2 15;35
Versailles;0920906K;1492;2 1;35
Versailles;0920906K;1492;2 2;35
Versailles;0920906K;1492;2 3;35
Versailles;0920906K;1492;2 4;35
Versailles;0920906K;1492;2 5;35
Versailles;0920906K;1492;2 6;45
Versailles;0920132U;373;2NDE 1;35
Versailles;0920132U;373;2NDE 2;35
Versailles;0920132U;373;2NDE 3;35
Versailles;0920132U;373;2NDE 4;35
